id,event_ids,title,category,group
fbVtCjw945zx0RDARWt1,OiKFo7nNy4gsLARMI6zP,ต้องไม่มีการนิรโทษกรรมคนทำรัฐประหาร,ฝ่ายตุลาการ,0
qylb4vJtU5AGTjqa3Otw,FLuzAE5dm4qazOoE4QaF,สสร. มีอำนาจในการพิจารณาการขัดต่อรัฐธรรมนูญแทนศาลรัฐธรรมนูญได้,ฝ่ายตุลาการ,0
xPfTusEykaoThPECEHNx,zDLn38DfCkx1JTQfW7bl,รัฐธรรมนูญจะต้องกำหนดโครงสร้างของสถาบันการเมืองให้มั่นคง ป้องกันคนไม่ดี คนทุจริต ไม่ให้เข้ามามีอำนาจทางการเมือง,ฝ่ายตุลาการ,0
y02zxIhpl5SrMiqbe6PZ,zDLn38DfCkx1JTQfW7bl,การออกแบบสถาบันการเมือง โดยเฉพาะอย่างยิ่งโดยอาศัยกระบวนการตรวจสอบถ่วงดุลกัน,ฝ่ายตุลาการ,0
1eNG3cExFvLzW5leCHWP,wIKPzNydyOA8KbRKHE5a,รัฐธรรมนูญต้องจำกัดอำนาจของผู้ใช้อำนาจให้อยู่ในกรอบขอบเขต,ฝ่ายบริหาร,0
4FVZ0ewHQ4KGRiPBoGm1,FLuzAE5dm4qazOoE4QaF,คนที่ได้รับตำแหน่ง สสร. แล้ว ห้ามมาลงสมัคร สส. สว. หรือตำแหน่งทางการเมืองอีก เพื่อหลีกเลี่ยงผลประโยชน์ทับซ้อน,ฝ่ายบริหาร,1
7xGInlChiHbtmWOyxXXd,wIKPzNydyOA8KbRKHE5a,แนวนโยบายพิสดารต่าง ๆ ของรัฐ ที่แม้จะเป็นความฝัน ก็เป็นจริงได้หากรัฐธรรมนูญเอื้อให้ผู้ถืออำนาจรัฐสามารถดำเนินนโยบายได้อย่างอิสระ ,ฝ่ายบริหาร,0
GnCjAaUbc2WzgFdhlV2q,wIKPzNydyOA8KbRKHE5a,รัฐธรรมนูญต้องไม่สร้างอุปสรรคในทางการเมือง ที่ขัดขวางหรือตีกรอบการทำงานของรัฐบาล,ฝ่ายบริหาร,0
LXAf0kXAKcDM101rNBdJ,OiKFo7nNy4gsLARMI6zP,ไม่เอา สว. และนายกคนนอก,ฝ่ายบริหาร,1
YN6sWxsWiErswgs9UaoT,wIKPzNydyOA8KbRKHE5a,มองว่ารากฐานที่ดี คือการที่คนเข้าถึงบริการสาธารณะได้ง่าย มีอุตสาหกรรมชุมชนเพื่กระจายรายได้ ส่งเสริมสิทธิชุมชน มีการถ่วงดุลอำนาจที่เข้มแข็ง,ฝ่ายบริหาร,0
a2GxJjEheT7kCjuYBJHO,Ri7THJYVq8VeyDjrJZS8,รัฐธรรมนูญต้องกำหนดให้โครงสร้างอำนาจของรัฐเชื่อมโยงกับประชาชน ประชาชนสามารถตรวจสอบ เข้าถึงได้,ฝ่ายบริหาร,0
cgl2dkQpzRePcWAo075o,Ri7THJYVq8VeyDjrJZS8,พรรคการเมือง สถาบันทางการเมือง กองทัพและองค์กรต่างๆ ต้องร่วมกันปกป้องรัฐธรรมนูญ,ฝ่ายบริหาร,0
xPfTusEykaoThPECEHNx,zDLn38DfCkx1JTQfW7bl,รัฐธรรมนูญจะต้องกำหนดโครงสร้างของสถาบันการเมืองให้มั่นคง ป้องกันคนไม่ดี คนทุจริต ไม่ให้เข้ามามีอำนาจทางการเมือง,ฝ่ายบริหาร,0
y02zxIhpl5SrMiqbe6PZ,zDLn38DfCkx1JTQfW7bl,การออกแบบสถาบันการเมือง โดยเฉพาะอย่างยิ่งโดยอาศัยกระบวนการตรวจสอบถ่วงดุลกัน,ฝ่ายบริหาร,0
1qjh6KRYbAEPsKG8NUDI,OiKFo7nNy4gsLARMI6zP,ควรมองคนในสังคมเป็นมนุษย์เหมือนกับเรา,สิทธิเสรีภาพ,6
4i14t622N6uaKqAPYfKD,OiKFo7nNy4gsLARMI6zP,ประชาชนต้องได้เข้าถึงกระบวนการยุติธรรมอย่างเท่าเทียมและเสมอภาคกัน,สิทธิเสรีภาพ,4
7nEY2QHVKCI2Ljwoyyno,zDLn38DfCkx1JTQfW7bl,รัฐธรรมนูญจะต้องให้สิทธิเสรีภาพแก่ประชาชนมากขึ้น เพื่อวางรากฐานในการพัฒนาคุณภาพชีวิตและทรัพยากรมนุษย์ที่จะเป็นกำลังสำคัญในการพัฒนาประเทศ,สิทธิเสรีภาพ,1
9InDlkI5HWtLSzJoExBd,ah0Io8qTy2I6RjsTHTeS,ผู้ต้องขังควรได้รับสิทธิในการพบแพทย์มากขึ้น,สิทธิเสรีภาพ,0
AMhL4FYyP54kMEyMU18G,OiKFo7nNy4gsLARMI6zP,เสียงของเด็กและเยาวชนต้องไม่ตกน้ำ,สิทธิเสรีภาพ,7
BT8x8rmFStJjIMvPB10J,HTmIYhVrz22i3PjxdS0h,ผู้พ้นโทษจากเรือนจำทุกคนต้องมีสิทธิที่จะพ้นจากการตีตรา และไม่ถูกกีดกันในการสมัครงานและประกอบอาชีพ,สิทธิเสรีภาพ,0
EEcR0NvCxjwK7PH9cKjT,OiKFo7nNy4gsLARMI6zP,ทุกคนสามารถเป็นตัวคนที่อยากเป็นในเมืองที่เสรี,สิทธิเสรีภาพ,3
GBq5BwwKMbbVQc6Y89rE,7RlnzfjxyxYTH0ajcVQK,สิทธิแรงงานและการได้รับค่าจ้างต้องได้รับการคุ้มครอง ไม่ว่าจะอยู่ในอาชีพใดหรือสถานะใด,สิทธิเสรีภาพ,2
GWGd5rdE1uMxAeIT6o9n,Ri7THJYVq8VeyDjrJZS8,สิทธิในการเข้าถึงบริการสาธารณสุข ที่ทำได้จริง,สิทธิเสรีภาพ,1
GaxoVIINVkWmZ2zMW0Ai,wIKPzNydyOA8KbRKHE5a,รัฐธรรมนูญคือการนำความเห็นทุกความเห็นมารวมกัน โดยต้องตรวจสอบได้ มีการกระจายอำนาจที่เป็นธรรม ต่อต้านการทุจริต และเพิ่มเสรีภาพในการแสดงออก,สิทธิเสรีภาพ,5
HVq2A7jVeLEtRGQrP1Py,AkUH6sty9Lv2WuTTXRD9,อยากให้มีการสนับสนุนให้สามารถเรียนไปด้วยทำงานไปด้วยได้ เพราะการมีรายได้จำเป็นกับครอบครัว ในขณะเดียวกันก็ไม่อยากออกจากระบบการศึกษา,สิทธิเสรีภาพ,2
IQCwYQpN6dyrQDca9UWs,OiKFo7nNy4gsLARMI6zP,ควรเพิ่มระบุสิทธิด้านสวัสดิการ (การศึกษา พยาบาล อาหาร ฯลฯ) โดยต้องใช้รูปแบบ “รัฐสวัสดิการ” ลงไปในรัฐธรรมนูญ,สิทธิเสรีภาพ,1
JkA5Nu2tkiSGYSkuc9XK,ZeztgNNzU3DbAZNdVQbt,เมืองควรออกแบบบนหลัก Universal Design เพื่อให้ทุกคนสามารถเข้าถึงและใช้ประโยชน์ได้อย่างสะดวก ไม่ว่าจะมีข้อจำกัดด้านร่างกายหรือไม่,สิทธิเสรีภาพ,4
KQU7CiheSFOtWiVDVBxL,wIKPzNydyOA8KbRKHE5a,ต้องเคารพซึ่งความหลากหลายของชุมชน ให้สิทธิมนุษยชนแก่กลุ่มคนต่าง ๆ,สิทธิเสรีภาพ,6
NgqW0WIpOqn6lgiInybe,7RlnzfjxyxYTH0ajcVQK,รัฐต้องรับรองสิทธิในการมีตัวตนทางกฎหมายที่ปลอดภัย เพื่อไม่ตกเป็นเหยื่อการแอบอ้าง/หลอกใช้ข้อมูล,สิทธิเสรีภาพ,1
S6GtIWAGWDQXstwOMsxM,ZeztgNNzU3DbAZNdVQbt,"ผู้ต้องขังระหว่างพิจารณาคดีควรได้อยู่นอกเรือนจำจนกว่าการตัดสินคดีจะถึงที่สุด
",สิทธิเสรีภาพ,0
TkX92j12vULJx4imdK55,7RlnzfjxyxYTH0ajcVQK, สิทธิในการศึกษาควรเป็นสิทธิขั้นพื้นฐานที่รัฐต้องจัดให้โดยไม่ผูกกับสถานะเศรษฐกิจหรือบริบทครอบครัว,สิทธิเสรีภาพ,1
U82cTKzPvQ8Jl1jByxpe,ZeztgNNzU3DbAZNdVQbt,LGBTQIA+ ควรได้รับทั้งสิทธิที่เป็นลายลักษณ์อักษร และการยอมรับจากสังคม,สิทธิเสรีภาพ,1
UbT3ZT9TokEuDlA3yap5,7RlnzfjxyxYTH0ajcVQK,รัฐต้องป้องกันการใช้ความรุนแรงในครอบครัวและรับรองสิทธิเด็กในการเติบโตอย่างปลอดภัย,สิทธิเสรีภาพ,1
VZIeapLeWOyH46gjSCRP,zDLn38DfCkx1JTQfW7bl,รัฐธรรมนูญและกฎหมายต้องทำหน้าที่เป็นเครื่องมือ ในการคุ้มครองการใช้สิทธิและเสรีภาพของประชาชน ไม่เป็นข้อจำกัดที่ทำให้ประชาชนเสียสิทธิ,สิทธิเสรีภาพ,1
XmA3Xs8W1Xov6QoiC9Q1,wIKPzNydyOA8KbRKHE5a,รัฐธรรมนูญเปิดโอกาสให้ทุกคนสามารถทำตามความฝันของตนเองได้โดยไม่ถูกจำกัดกรอบ,สิทธิเสรีภาพ,3
ZAdCNNsmsUjfqIH0m3Px,7RlnzfjxyxYTH0ajcVQK,กระบวนการยุติธรรมต้องมีมาตรฐานเดียวทั่วประเทศ และเปิดโอกาสให้ผู้ต้องหาเข้าถึงความช่วยเหลือทางกฎหมายตั้งแต่ต้นทาง,สิทธิเสรีภาพ,4
cwutSB93TI3xH6IKpBn5,Ri7THJYVq8VeyDjrJZS8,ต้องรับรองการเข้าถึงที่อยู่อาศัย ที่ราคาถูก และเข้าถึงได้อย่างเท่าเทียม,สิทธิเสรีภาพ,4
ee9QQZxV5iESX66emeXE,wIKPzNydyOA8KbRKHE5a,รัฐธรรมนูญคือ “ที่ว่างสำหรับความฝันที่เปิดกว้างและเสรี” กล่าวคือ ทุกคนสามารถมีความฝันเป็นของตัวเอง มีความเสมอภาคเท่าเทียมกัน,สิทธิเสรีภาพ,3
kbZeLnr7CIhviuzpi7Y2,OiKFo7nNy4gsLARMI6zP,ต้องมีพื้นที่ปลอดภัยสำหรับการแสดงความคิดเห็น เพื่อนำไปสู่การเปลี่ยนแปลง คุ้มครองผู้เห็นต่าง วิพากษ์วิจารณ์กันได้,สิทธิเสรีภาพ,5
mvuw0PVc9yFEqDYHLU5P,ZeztgNNzU3DbAZNdVQbt,ควรมีสถาบันที่รองรับนักโทษพ้นผิด เพื่อการประกอบอาชีพหลังออกจากเรือนจำ,สิทธิเสรีภาพ,0
oeotA7s7dRMWvrJarDmJ,Ri7THJYVq8VeyDjrJZS8,ทุกคนได้รับความเคารพในศักดิ์ศรีความเป็นมนุษย์ และความหลากหลายทางวัฒนธรรม ศาสนา เพศ และชาติพันธุ์,สิทธิเสรีภาพ,6
q0DIQV3yASXwqRZaCiFX,ZeztgNNzU3DbAZNdVQbt,โรงเรียนหรือแม้กระทั่งเรือนจำ ควรกำหนดเวลาในการละหมาดให้สอดคล้องไปกับหลักศาสนา เพราะบางเรือนจำห้ามละหมาด,สิทธิเสรีภาพ,0
qTAylyGMKxWyYImK7Xnp,ah0Io8qTy2I6RjsTHTeS,จากประสบการณ์ส่วนตัวที่ถูกนำตัวไปขังโดยที่ยังไม่มีโอกาสได้ติดต่อญาติ จึงอยากให้มีการรับรองสิทธิในการติดต่อญาติก่อนที่จะเข้าไปในเรือนจำ,สิทธิเสรีภาพ,0
ri7VMl85rYWRQ5NzpcgE,ZeztgNNzU3DbAZNdVQbt,ประชาชนควรมีสิทธิในการเข้าถึงโรงพยาบาลดี ๆ โรงพยาบาลรัฐและเอกชนควรมีคุณภาพและบริการเทียบเคียงกัน,สิทธิเสรีภาพ,1
t6hibvHASB7ImBStKhrw,ZeztgNNzU3DbAZNdVQbt,คนหาเช้ากินค่ำควรได้รับการคุ้มครองในการประกอบอาชีพสุจริต ไม่ให้ล้มละลาย มีรัฐมาคอยอุ้มให้ “ล้มบนฟูก”,สิทธิเสรีภาพ,2
y2QViIPyK0DMuLnnTpmM,wIKPzNydyOA8KbRKHE5a,ต้องมีการสิทธิเลือกตั้งแก่ผู้ต้องขัง,สิทธิเสรีภาพ,0
ygKCH9AyMU1EHeFyQQIV,XtVckzGBhhXrczpk2wBW,สิทธิในการอยู่อาศัยควรเป็นสิ่งที่ทุกคนได้รับโดยไม่ถูกกีดกันเพราะสถานะสุขภาพหรือประวัติการติดเชื้อ,สิทธิเสรีภาพ,4
zvTElyJJO7xqagDkVWdP,HTmIYhVrz22i3PjxdS0h,สิทธิในพื้นที่ทำกินที่ชัดเจน เพื่อให้สามารถประกอบอาชีพได้อย่างมั่นคง,สิทธิเสรีภาพ,2
2rkY2deHi8JWXeTwRzzX,OiKFo7nNy4gsLARMI6zP,ต้องมอบเงินประกันการว่างงาน,แรงงาน,0
GBq5BwwKMbbVQc6Y89rE,7RlnzfjxyxYTH0ajcVQK,สิทธิแรงงานและการได้รับค่าจ้างต้องได้รับการคุ้มครอง ไม่ว่าจะอยู่ในอาชีพใดหรือสถานะใด,แรงงาน,0
flWe1JTfa9t3O20cxgFZ,ZeztgNNzU3DbAZNdVQbt,กฎหมายลาคลอดควรยืดระยะเวลาออก และยังได้รับเงินเดือนตามปกติ รวมถึงควรเพิ่มวันหยุดพักร้อนตามอายุงาน เพื่อสร้างสมดุลระหว่างงานและชีวิต,แรงงาน,0
mvuw0PVc9yFEqDYHLU5P,ZeztgNNzU3DbAZNdVQbt,ควรมีสถาบันที่รองรับนักโทษพ้นผิด เพื่อการประกอบอาชีพหลังออกจากเรือนจำ,แรงงาน,1
t6hibvHASB7ImBStKhrw,ZeztgNNzU3DbAZNdVQbt,คนหาเช้ากินค่ำควรได้รับการคุ้มครองในการประกอบอาชีพสุจริต ไม่ให้ล้มละลาย มีรัฐมาคอยอุ้มให้ “ล้มบนฟูก”,แรงงาน,0
4kDXCQeLCddQptKyOLX0,wIKPzNydyOA8KbRKHE5a,ประชาชนทำหน้าที่ขับเคลื่อนประเทศ โดยมีทหารทำหน้าที่รักษาชายแดน ไม่เข้าแทรกแซงการเมือง,ความมั่นคง,1
7MvMhsMTnlaGMGsDV1vu,Ri7THJYVq8VeyDjrJZS8,กองทัพต้องอยู่ภายใต้รัฐบาล และเป็นกองทัพที่มีประสิทธิภาพ,ความมั่นคง,1
HK63bfvXv3plsVJm1Q7U,zDLn38DfCkx1JTQfW7bl,"รัฐธรรมนูญจะต้องสร้างความมั่นคง ทั้งทางด้านการเมือง เศรษฐกิจ
รวมถึงมีแนวนโยบายที่ชัดเจน พร้อมที่จะพัฒนาประเทศไปข้างหน้า",ความมั่นคง,0
cgl2dkQpzRePcWAo075o,Ri7THJYVq8VeyDjrJZS8,พรรคการเมือง สถาบันทางการเมือง กองทัพและองค์กรต่างๆ ต้องร่วมกันปกป้องรัฐธรรมนูญ,ความมั่นคง,0
l4DGdklYsCQJ4YCEwG6N,Ri7THJYVq8VeyDjrJZS8,พรรคการเมือง องค์กรอิสระ กองทัพ ประชาชน เด็ก และเยาวชน ได้มีส่วนร่วมในการสร้างรัฐธรรมนูญร่วมกัน,ความมั่นคง,0
xPfTusEykaoThPECEHNx,zDLn38DfCkx1JTQfW7bl,รัฐธรรมนูญจะต้องกำหนดโครงสร้างของสถาบันการเมืองให้มั่นคง ป้องกันคนไม่ดี คนทุจริต ไม่ให้เข้ามามีอำนาจทางการเมือง,ความมั่นคง,0
53UEd7GeI48aWUYhrgWZ,OiKFo7nNy4gsLARMI6zP,ควรมีการกระจายอำนาจสู่ท้องถิ่น,การปกครองส่วนท้องถิ่น,0
QnMEfvJp90FiAYeNtnXb,Ri7THJYVq8VeyDjrJZS8,รัฐต้องจัดสรรงบประมาณไม่น้อยกว่าร้อยละ 50 ให้กับองค์กรปกครองส่วนท้องถิ่น,การปกครองส่วนท้องถิ่น,2
YN6sWxsWiErswgs9UaoT,wIKPzNydyOA8KbRKHE5a,มองว่ารากฐานที่ดี คือการที่คนเข้าถึงบริการสาธารณะได้ง่าย มีอุตสาหกรรมชุมชนเพื่กระจายรายได้ ส่งเสริมสิทธิชุมชน มีการถ่วงดุลอำนาจที่เข้มแข็ง,การปกครองส่วนท้องถิ่น,1
hKLtiqzvq6iMHcSRGLMG,OiKFo7nNy4gsLARMI6zP,ควรแก้ไขโครงสร้างอำนาจ ลดระดับอำนาจของส่วนกลาง,การปกครองส่วนท้องถิ่น,0
5YG7dKCSMALs9DqbO2ox,OiKFo7nNy4gsLARMI6zP,หน่วยงานที่ตรวจสอบรัฐบาล ต้องโปร่งใส,องค์กรอิสระ,1
MJnDFwit09hLwa9T869f,FLuzAE5dm4qazOoE4QaF,ไม่ไว้ใจ กกต. และไม่ไว้ใจว่าจะได้แก้ รธน.,องค์กรอิสระ,2
cgl2dkQpzRePcWAo075o,Ri7THJYVq8VeyDjrJZS8,พรรคการเมือง สถาบันทางการเมือง กองทัพและองค์กรต่างๆ ต้องร่วมกันปกป้องรัฐธรรมนูญ,องค์กรอิสระ,0
f8RGpxZJ7dQCu4DY6KRj,FLuzAE5dm4qazOoE4QaF,กกต.ไม่ควรเป็นผู้แทนจัดการเลือกตั้ง สสร.,องค์กรอิสระ,2
l4DGdklYsCQJ4YCEwG6N,Ri7THJYVq8VeyDjrJZS8,พรรคการเมือง องค์กรอิสระ กองทัพ ประชาชน เด็ก และเยาวชน ได้มีส่วนร่วมในการสร้างรัฐธรรมนูญร่วมกัน,องค์กรอิสระ,0
xPfTusEykaoThPECEHNx,zDLn38DfCkx1JTQfW7bl,รัฐธรรมนูญจะต้องกำหนดโครงสร้างของสถาบันการเมืองให้มั่นคง ป้องกันคนไม่ดี คนทุจริต ไม่ให้เข้ามามีอำนาจทางการเมือง,องค์กรอิสระ,0
y02zxIhpl5SrMiqbe6PZ,zDLn38DfCkx1JTQfW7bl,การออกแบบสถาบันการเมือง โดยเฉพาะอย่างยิ่งโดยอาศัยกระบวนการตรวจสอบถ่วงดุลกัน,องค์กรอิสระ,1
zTLIoGDZJsgMorVzRhHE,Ri7THJYVq8VeyDjrJZS8,องค์กรอิสระตามรัฐธรรมนูญ ต้องมีส่วนร่วมหรือเชื่อมโยงกับประชาชนและภาคประชาสังคม,องค์กรอิสระ,0
7Wc7kBwm6cM0c2MxyCTL,Ri7THJYVq8VeyDjrJZS8,ต้องไม่มีใครถูกทอดทิ้งจากสวัสดิการของรัฐ เช่น การรักษาพยาบาลที่มีประสิทธิภาพ การศึกษาที่ทันสมัย การมีอาชีพที่มั่นคง,การศึกษา,0
9dCsKpEzmEmPYBkmYQOb,wIKPzNydyOA8KbRKHE5a,ควรมีการส่งเสริมความรู้ด้านรัฐธรรมนูญและสิทธิเบื้องต้น เพื่อให้สังคมมีเอกภาพ,การศึกษา,0
DQeO2c4HGwT5KEdiOMbY,ZeztgNNzU3DbAZNdVQbt,เด็กนักเรียนควรได้ปิดเทอมในฤดูฝน เพราะการเดินทางไปโรงเรียนในฤดูฝนทั้งลำบากและอันตราย,การศึกษา,1
HVq2A7jVeLEtRGQrP1Py,AkUH6sty9Lv2WuTTXRD9,อยากให้มีการสนับสนุนให้สามารถเรียนไปด้วยทำงานไปด้วยได้ เพราะการมีรายได้จำเป็นกับครอบครัว ในขณะเดียวกันก็ไม่อยากออกจากระบบการศึกษา,การศึกษา,0
IQCwYQpN6dyrQDca9UWs,OiKFo7nNy4gsLARMI6zP,ควรเพิ่มระบุสิทธิด้านสวัสดิการ (การศึกษา พยาบาล อาหาร ฯลฯ) โดยต้องใช้รูปแบบ “รัฐสวัสดิการ” ลงไปในรัฐธรรมนูญ,การศึกษา,0
TkX92j12vULJx4imdK55,7RlnzfjxyxYTH0ajcVQK, สิทธิในการศึกษาควรเป็นสิทธิขั้นพื้นฐานที่รัฐต้องจัดให้โดยไม่ผูกกับสถานะเศรษฐกิจหรือบริบทครอบครัว,การศึกษา,0
YyfjnhJ84S5XvwMrBu0N,ah0Io8qTy2I6RjsTHTeS,อยากให้มีการให้ความรู้ด้านกฎหมายในเรือนจำ อัพเดทกฎหมายต่าง ๆ อย่างสม่ำเสมอ และอยากให้มีการอบรมโต๊ะคดีอย่างเป็นระบบ,การศึกษา,0
aOI4WyDnNVXUtAzVqZsS,zDLn38DfCkx1JTQfW7bl,ควรพัฒนาคุณภาพของประชากรส่วนใหญ่ในสังคมผ่านการศึกษา ให้มีความรู้ความเข้าใจเกี่ยวกับโครงสร้างการเมืองและประโยชน์ร่วมกันของสังคม,การศึกษา,0
l2BJGEFL0vNtYHherIGp,OiKFo7nNy4gsLARMI6zP,ต้องมอบทุนการศึกษาให้บุตรหลานแรงงานในทุกภาคส่วน,การศึกษา,0
rtD7CMjsceEbv2KhEprz,ah0Io8qTy2I6RjsTHTeS,อยากให้เด็กมีสิทธิในการศึกษาในระดับสูง ไม่อยากให้เป็นเหมือนปัจจุบันที่เรียนจบแล้วต้องติดหนี้ กยศ.,การศึกษา,0
wODKVw70M0C8blVDMpfL,OiKFo7nNy4gsLARMI6zP,ต้องมีการศึกษาที่เท่าเทียม,การศึกษา,0
yaBWRUKJeB6kxCpL8yQM,Ri7THJYVq8VeyDjrJZS8,มีการส่งเสริมและพัฒนาเทคโนโลยีเพื่อปรับใช้ในการปกครอง เศรษฐกิจ สังคม การศึกษา,การศึกษา,0
zYXQjirGqWnfkYRkKvqD,Ri7THJYVq8VeyDjrJZS8,การให้สิทธิเรียนฟรีจนถึงมัธยมศึกษาตอนต้น ที่ทำได้จริง,การศึกษา,0
7Wc7kBwm6cM0c2MxyCTL,Ri7THJYVq8VeyDjrJZS8,ต้องไม่มีใครถูกทอดทิ้งจากสวัสดิการของรัฐ เช่น การรักษาพยาบาลที่มีประสิทธิภาพ การศึกษาที่ทันสมัย การมีอาชีพที่มั่นคง,สาธารณสุข,0
9InDlkI5HWtLSzJoExBd,ah0Io8qTy2I6RjsTHTeS,ผู้ต้องขังควรได้รับสิทธิในการพบแพทย์มากขึ้น,สาธารณสุข,1
GWGd5rdE1uMxAeIT6o9n,Ri7THJYVq8VeyDjrJZS8,สิทธิในการเข้าถึงบริการสาธารณสุข ที่ทำได้จริง,สาธารณสุข,0
IQCwYQpN6dyrQDca9UWs,OiKFo7nNy4gsLARMI6zP,ควรเพิ่มระบุสิทธิด้านสวัสดิการ (การศึกษา พยาบาล อาหาร ฯลฯ) โดยต้องใช้รูปแบบ “รัฐสวัสดิการ” ลงไปในรัฐธรรมนูญ,สาธารณสุข,0
ri7VMl85rYWRQ5NzpcgE,ZeztgNNzU3DbAZNdVQbt,ประชาชนควรมีสิทธิในการเข้าถึงโรงพยาบาลดี ๆ โรงพยาบาลรัฐและเอกชนควรมีคุณภาพและบริการเทียบเคียงกัน,สาธารณสุข,0
8WtlnkWM0PlR19PBZTR8,FLuzAE5dm4qazOoE4QaF,การเลือกตั้ง สสร. แบบแบ่งเขต ควรแบ่งด้วยพื้นที่จังหวัด,การเลือกตั้งและประชามติ,0
AbNTr8HqvnxhAIxe6Iw6,FLuzAE5dm4qazOoE4QaF,การเลือกตั้งควรใช้บัตร 2 ใบ แบ่งเป็น เชิงพื้นที่และความเชี่ยวชาญ และแบ่งเขต 400 เขต,การเลือกตั้งและประชามติ,0
F4KhD4lOYoeldMS4hYnG,FLuzAE5dm4qazOoE4QaF,สสร.ต้องมาจากการเลือกตั้งเท่านั้น,การเลือกตั้งและประชามติ,0
U3yJP2gjVAZV5h2JzNxY,FLuzAE5dm4qazOoE4QaF,การเลือกตั้ง สสร. ควรมีทั้งแบบแบ่งเขตและแบบบัญชีรายชื่อ,การเลือกตั้งและประชามติ,0
VWv2kzIsYMLNk5oxEMFe,FLuzAE5dm4qazOoE4QaF,การเลือกตั้งของสสร. ไม่จำกัดเรื่องความเป็นกลางทางการเมือง เช่น อดีต สส.,การเลือกตั้งและประชามติ,0
WBp41ROA3KlO0ByzXmRS,FLuzAE5dm4qazOoE4QaF,ระบบเลือกตั้ง สสร. ควรเป็นแบบ เลือกกี่คนก็ได้ที่พอใจ (Approval Vote),การเลือกตั้งและประชามติ,0
ZDsDi5uzFybyTHDyg7Sh,FLuzAE5dm4qazOoE4QaF,เปลี่ยนวิธีการเลือกตั้งให้เป็นอิเล็กทรอนิกส์ (E-Vote) เพื่อให้มั่นใจในประสิทธิภาพการนับคะแนน,การเลือกตั้งและประชามติ,0
hFlaIDjyVSQM95hpLX5l,FLuzAE5dm4qazOoE4QaF,การเลือกตั้ง สสร. ควรกำหนดกลุ่มประเภทความเชี่ยวชาญ (กลุ่มอาชีพ) เพื่อให้สะท้อนความหลากหลายได้,การเลือกตั้งและประชามติ,0
i7nD4nBuvDJmmwAAfNuk,FLuzAE5dm4qazOoE4QaF,สนับสนุนการออกแบบ สสร. เป็นบัญชีรายชื่อ 100%,การเลือกตั้งและประชามติ,1
tB7DEtiqE3Wvd4N16LQd,FLuzAE5dm4qazOoE4QaF,สสร. ควรมาจากการเลือกตั้งทั้งหมด โดยให้ประชาชนเลือกตั้งโดยตรงแบบอิสระ เพราะการแต่งตั้งหนีไม่พ้นความกังขา,การเลือกตั้งและประชามติ,0
wnWqZuCRhIESkI8KhmhZ,FLuzAE5dm4qazOoE4QaF,สสร. จำเป็นต้องมาจากการเลือกตั้งทางตรง 100% เพื่อให้สะท้อนความเป็นตัวแทนและความเป็นประชาธิปไตย,การเลือกตั้งและประชามติ,0
y2QViIPyK0DMuLnnTpmM,wIKPzNydyOA8KbRKHE5a,ต้องมีการสิทธิเลือกตั้งแก่ผู้ต้องขัง,การเลือกตั้งและประชามติ,0
A1zhD0A2zDnFjPYoxHqz,OiKFo7nNy4gsLARMI6zP,ลดปริมาณรถที่ใช้น้ำมันเพื่อลดมลพิษ,สิ่งแวดล้อม,0
NhxEw2QAIrvfKtWj3jWw,OiKFo7nNy4gsLARMI6zP,ทุกคนทิ้งขยะให้ถูกที่ รู้จักแยกขยะ นำขยะมารีไซเคิลได้ และจัดการกำจัดขยะให้เหมาะสมกับแต่ละประเภท,สิ่งแวดล้อม,0
QdwkFxZGRJlXljzJBtz9,OiKFo7nNy4gsLARMI6zP,ผลักดันการใช้และสนับสนุนพลังงานสะอาด,สิ่งแวดล้อม,0
TP5bSx8XiFR5Mhs98UPS,OiKFo7nNy4gsLARMI6zP,ต้องไม่มีการเผาขยะในชุมชนหรือทิ้งลงคลอง,สิ่งแวดล้อม,0
YCi7nXE9o4izX8kl87wS,HTmIYhVrz22i3PjxdS0h,ป้องกันการเผาป่าอย่างเด็ดขาด อยากให้รัฐมีการออกกฎหมายและบังคับใช้กฎหมายจำกัดการเผาป่ากับเกษตรกรที่เผาป่า และลงโทษผู้ที่ทำให้เกิดไฟป่า,สิ่งแวดล้อม,0
khBKlVEnnEalTeRRgKYn,OiKFo7nNy4gsLARMI6zP,อยากให้ประเทศน่าอยู่ ปลอดฝุ่น และปราศจากการเมืองที่ไม่ปลอดภัย,สิ่งแวดล้อม,0
rdSDbspwBRGjnYsdAdCu,OiKFo7nNy4gsLARMI6zP,ควรเก็บภาษีการปล่อย CO2,สิ่งแวดล้อม,1
yYjYyd4TeWQsvH5igLmP,Ri7THJYVq8VeyDjrJZS8,รัฐธรรมนูญต้องมุ่งเน้นการแก้ไขปัญหาอย่างยั่งยืน รวมถึงการให้ความสำคัญกับสิ่งแวดล้อม,สิ่งแวดล้อม,0
CrOJFiVLJKlxb130FB4r,OiKFo7nNy4gsLARMI6zP,ต้องมีการสนับสนุนภาคการเกษตร,การเกษตร,0
XjCp9loWyVJVNkl15Rhj,OiKFo7nNy4gsLARMI6zP,ต้องมีการพัฒนาทางเทคโนโลยี วิทยาศาสตร์ และการเกษตร เพื่อให้ประเทศมีรายได้,การเกษตร,0
